Id,Category
8593,1
8594,1
8595,7
8596,6
8597,4
8598,6
8599,1
8600,7
8601,6
8602,1
8603,1
8604,4
8605,7
8606,1
8607,1
8608,0
8609,1
8610,5
8611,5
8612,1
8613,0
8614,1
8615,7
8616,1
8617,1
8618,1
8619,7
8620,9
8621,1
8622,1
8623,7
8624,6
8625,5
8626,1
8627,1
8628,1
8629,1
8630,7
8631,7
8632,4
8633,1
8634,2
8635,1
8636,6
8637,1
8638,1
8639,1
8640,1
8641,6
8642,1
8643,1
8644,1
8645,1
8646,5
8647,1
8648,1
8649,1
8650,5
8651,7
8652,4
8653,4
8654,1
8655,6
8656,0
8657,5
8658,4
8659,4
8660,1
8661,1
8662,4
8663,5
8664,1
8665,0
8666,1
8667,4
8668,1
8669,5
8670,7
8671,7
8672,1
8673,7
8674,4
8675,1
8676,7
8677,7
8678,5
8679,1
8680,1
8681,1
8682,5
8683,1
8684,2
8685,5
8686,6
8687,1
8688,1
8689,1
8690,1
8691,7
8692,1
8693,1
8694,7
8695,4
8696,6
8697,4
8698,6
8699,7
8700,1
8701,7
8702,1
8703,4
8704,7
8705,1
8706,6
8707,7
8708,4
8709,6
8710,1
8711,1
8712,7
8713,1
8714,1
8715,2
8716,1
8717,1
8718,1
8719,1
8720,1
8721,5
8722,1
8723,7
8724,1
8725,7
8726,1
8727,1
8728,2
8729,7
8730,4
8731,0
8732,1
8733,4
8734,6
8735,4
8736,4
8737,7
8738,1
8739,4
8740,1
8741,0
8742,0
8743,7
8744,1
8745,1
8746,1
8747,6
8748,1
8749,1
8750,4
8751,1
8752,7
8753,1
8754,1
8755,4
8756,1
8757,4
8758,1
8759,1
8760,7
8761,5
8762,1
8763,6
8764,7
8765,1
8766,1
8767,4
8768,5
8769,6
8770,4
8771,1
8772,1
8773,1
8774,4
8775,5
8776,4
8777,1
8778,5
8779,7
8780,1
8781,1
8782,6
8783,7
8784,5
8785,1
8786,1
8787,6
8788,7
8789,1
8790,4
8791,1
8792,1
8793,1
8794,1
8795,1
8796,1
8797,7
8798,4
8799,1
8800,0
8801,6
8802,5
8803,0
8804,6
8805,6
8806,4
8807,7
8808,7
8809,7
8810,4
8811,2
8812,7
8813,1
8814,1
8815,1
8816,1
8817,1
8818,3
8819,4
8820,7
8821,1
8822,1
8823,1
8824,7
8825,2
8826,5
8827,7
8828,4
8829,6
8830,1
8831,1
8832,6
8833,1
8834,1
8835,1
8836,6
8837,7
8838,4
8839,1
8840,1
8841,1
8842,7
8843,1
8844,7
8845,1
8846,0
8847,2
8848,1
8849,6
8850,1
8851,1
8852,1
8853,5
8854,7
8855,7
8856,4
8857,6
8858,1
8859,5
8860,1
8861,6
8862,1
8863,1
8864,4
8865,6
8866,7
8867,7
8868,4
8869,7
8870,5
8871,0
8872,5
8873,4
8874,1
8875,1
8876,7
8877,1
8878,4
8879,7
8880,1
8881,7
8882,4
8883,4
8884,1
8885,1
8886,1
8887,1
8888,4
8889,5
8890,1
8891,6
8892,4
8893,1
8894,5
8895,7
8896,7
8897,4
8898,1
8899,1
8900,0
8901,6
8902,4
8903,1
8904,0
8905,7
8906,1
8907,1
8908,1
8909,7
8910,4
8911,7
8912,1
8913,6
8914,1
8915,4
8916,1
8917,1
8918,0
8919,0
8920,1
8921,1
8922,4
8923,1
8924,1
8925,7
8926,4
8927,7
8928,6
8929,1
8930,7
8931,1
8932,1
8933,6
8934,7
8935,6
8936,1
8937,1
8938,1
8939,4
8940,7
8941,4
8942,1
8943,0
8944,1
8945,4
8946,1
8947,1
8948,0
8949,7
8950,4
8951,1
8952,7
8953,7
8954,1
8955,1
8956,7
8957,1
8958,4
8959,4
8960,4
8961,7
8962,7
8963,7
8964,0
8965,1
8966,7
8967,7
8968,1
8969,0
8970,1
8971,7
8972,6
8973,1
8974,7
8975,5
8976,1
8977,7
8978,4
8979,7
8980,4
8981,7
8982,0
8983,1
8984,7
8985,5
8986,7
8987,1
8988,1
8989,5
8990,7
8991,0
8992,0
8993,0
8994,4
8995,1
8996,5
8997,0
8998,4
8999,1
9000,7
9001,5
9002,1
9003,1
9004,1
9005,5
9006,6
9007,1
9008,7
9009,1
9010,1
9011,0
9012,5
9013,7
9014,0
9015,1
9016,1
9017,5
9018,1
9019,7
9020,4
9021,2
9022,1
9023,1
9024,1
9025,7
9026,1
9027,5
9028,0
9029,7
9030,7
9031,1
9032,4
9033,0
9034,1
9035,1
9036,7
9037,4
9038,1
9039,7
9040,6
9041,4
9042,1
9043,7
9044,0
9045,1
9046,6
9047,5
9048,0
9049,4
9050,4
9051,1
9052,1
9053,7
9054,4
9055,4
9056,1
9057,6
9058,5
9059,1
9060,4
9061,7
9062,1
9063,6
9064,4
9065,1
9066,6
9067,1
9068,7
9069,0
9070,0
9071,1
9072,7
9073,1
9074,1
9075,4
9076,7
9077,1
9078,6
9079,1
9080,1
9081,1
9082,1
9083,1
9084,7
9085,0
9086,7
9087,7
9088,1
9089,7
9090,4
9091,1
9092,0
9093,7
9094,0
9095,1
9096,7
9097,1
9098,0
9099,0
9100,7
9101,4
9102,7
9103,7
9104,5
9105,4
9106,4
9107,7
9108,4
9109,5
9110,7
9111,5
9112,1
9113,1
9114,0
9115,0
9116,1
9117,7
9118,5
9119,4
9120,4
9121,1
9122,1
9123,7
9124,2
9125,4
9126,6
9127,6
9128,7
9129,1
9130,1
9131,2
9132,1
9133,4
9134,7
9135,7
9136,7
9137,4
9138,1
9139,7
9140,0
9141,1
9142,7
9143,5
9144,7
9145,1
9146,0
9147,1
9148,7
9149,6
9150,1
9151,2
9152,1
9153,5
9154,0
9155,4
9156,1
9157,1
9158,1
9159,1
9160,6
9161,1
9162,5
9163,1
9164,6
9165,5
9166,1
9167,0
9168,1
9169,6
9170,7
9171,4
9172,4
9173,7
9174,6
9175,1
9176,6
9177,1
9178,0
9179,1
9180,1
9181,1
9182,1
9183,7
9184,1
9185,1
9186,1
9187,1
9188,1
9189,6
9190,7
9191,0
9192,1
9193,5
9194,4
9195,4
9196,7
9197,0
9198,5
9199,1
9200,7
9201,1
9202,1
9203,7
9204,1
9205,4
9206,4
9207,1
9208,6
9209,7
9210,7
9211,0
9212,1
9213,1
9214,7
9215,7
9216,7
9217,1
9218,7
9219,7
9220,1
9221,5
9222,5
9223,1
9224,1
9225,6
9226,7
9227,1
9228,1
9229,5
9230,5
9231,5
9232,4
9233,1
9234,1
9235,7
9236,1
9237,7
9238,7
9239,2
9240,7
9241,4
9242,7
9243,1
9244,1
9245,2
9246,7
9247,1
9248,4
9249,6
9250,1
9251,5
9252,7
9253,1
9254,0
9255,1
9256,7
9257,1
9258,1
9259,7
9260,4
9261,4
9262,1
9263,1
9264,7
9265,5
9266,7
9267,5
9268,4
9269,4
9270,1
9271,1
9272,0
9273,6
9274,0
9275,1
9276,1
9277,2
9278,5
9279,7
9280,1
9281,4
9282,4
9283,1
9284,6
9285,1
9286,4
9287,1
9288,7
9289,1
9290,5
9291,1
9292,0
9293,4
9294,4
9295,7
9296,0
9297,4
9298,1
9299,1
9300,1
9301,1
9302,7
9303,6
9304,7
9305,1
9306,1
9307,1
9308,7
9309,1
9310,0
9311,7
9312,1
9313,1
9314,6
9315,1
9316,4
9317,0
9318,4
9319,5
9320,1
9321,1
9322,1
9323,0
9324,4
9325,1
9326,4
9327,7
9328,1
9329,7
9330,1
9331,4
9332,2
9333,1
9334,1
9335,0
9336,1
9337,4
9338,5
9339,1
9340,0
9341,4
9342,7
9343,1
9344,1
9345,1
9346,1
9347,1
9348,4
9349,5
9350,1
9351,1
9352,7
9353,7
9354,1
9355,1
9356,7
9357,6
9358,4
9359,7
9360,0
9361,1
9362,5
9363,6
9364,1
9365,1
9366,1
9367,9
9368,4
9369,1
9370,4
9371,1
9372,5
9373,0
9374,4
9375,5
9376,1
9377,6
9378,0
9379,1
9380,7
9381,5
9382,7
9383,4
9384,7
9385,1
9386,1
9387,1
9388,5
9389,6
9390,7
9391,1
9392,4
9393,1
9394,9
9395,1
9396,1
9397,1
9398,7
9399,4
9400,4
9401,1
9402,1
9403,0
9404,1
9405,7
9406,1
9407,0
9408,1
9409,1
9410,1
9411,7
9412,6
9413,7
9414,7
9415,1
9416,5
9417,5
9418,4
9419,1
9420,7
9421,0
9422,1
9423,7
9424,7
9425,0
9426,1
9427,7
9428,4
9429,3
9430,7
9431,1
9432,7
9433,1
9434,1
9435,4
9436,4
9437,1
9438,1
9439,0
9440,1
9441,7
9442,1
9443,7
9444,7
9445,1
9446,0
9447,1
9448,1
9449,1
9450,1
9451,1
9452,5
9453,4
9454,7
9455,0
9456,1
9457,1
9458,5
9459,1
9460,1
9461,4
9462,6
9463,7
9464,7
9465,1
9466,4
9467,1
9468,1
9469,1
9470,7
9471,3
9472,1
9473,7
9474,1
9475,1
9476,1
9477,6
9478,4
9479,7
9480,4
9481,1
9482,1
9483,1
9484,4
9485,0
9486,4
9487,0
9488,1
9489,1
9490,1
9491,1
9492,4
9493,1
9494,1
9495,1
9496,0
9497,1
9498,1
9499,5
9500,2
9501,1
9502,0
9503,7
9504,1
9505,4
9506,7
9507,1
9508,1
9509,1
9510,1
9511,0
9512,1
9513,7
9514,5
9515,1
9516,1
9517,4
9518,1
9519,6
9520,4
9521,5
9522,6
9523,1
9524,1
9525,6
9526,4
9527,5
9528,5
9529,1
9530,4
9531,6
9532,1
9533,1
9534,1
9535,4
9536,1
9537,7
9538,0
9539,1
9540,7
9541,0
9542,1
9543,1
9544,6
9545,1
9546,7
9547,1
9548,6
9549,1
9550,1
9551,1
9552,7
9553,1
9554,6
9555,1
9556,1
9557,1
9558,1
9559,1
9560,1
9561,1
9562,7
9563,7
9564,5
9565,1
9566,0
9567,7
9568,6
9569,1
9570,1
9571,4
9572,7
9573,6
9574,1
9575,1
9576,1
9577,1
9578,0
9579,6
9580,2
9581,7
9582,2
9583,1
9584,5
9585,7
9586,0
9587,7
9588,7
9589,0
9590,4
9591,1
9592,0
9593,4
9594,6
9595,6
9596,5
9597,1
9598,1
9599,4
9600,4
9601,6
9602,1
9603,1
9604,7
9605,7
9606,7
9607,4
9608,5
9609,7
9610,5
9611,1
9612,4
9613,4
9614,4
9615,4
9616,1
9617,4
9618,4
9619,1
9620,0
9621,0
9622,1
9623,7
9624,7
9625,1
9626,6
9627,1
9628,7
9629,1
9630,1
9631,4
9632,1
9633,1
9634,6
9635,4
9636,4
9637,1
9638,4
9639,4
9640,0
9641,1
9642,1
9643,1
9644,4
9645,1
9646,4
9647,6
9648,1
9649,5
9650,4
9651,7
9652,1
9653,1
9654,6
9655,5
9656,0
9657,4
9658,6
9659,7
9660,1
9661,1
9662,1
9663,1
9664,7
9665,0
9666,1
9667,1
9668,7
9669,1
9670,1
9671,4
9672,1
9673,0
9674,1
9675,7
9676,7
9677,4
9678,7
9679,5
9680,7
9681,7
9682,1
9683,5
9684,7
9685,1
9686,1
9687,7
9688,1
9689,1
9690,1
9691,7
9692,7
9693,1
9694,6
9695,1
9696,1
9697,0
9698,5
9699,2
9700,7
9701,7
9702,6
9703,6
9704,5
9705,7
9706,1
9707,5
9708,1
9709,1
9710,1
9711,1
9712,1
9713,1
9714,0
9715,6
9716,1
9717,0
9718,4
9719,6
9720,1
9721,7
9722,1
9723,4
9724,4
9725,3
9726,1
9727,7
9728,5
9729,4
9730,1
9731,1
9732,4
9733,1
9734,7
9735,6
9736,1
9737,1
9738,1
9739,5
9740,1
9741,7
9742,7
9743,1
9744,1
9745,7
9746,0
9747,7
9748,1
9749,1
9750,5
9751,5
9752,4
9753,7
9754,1
9755,1
9756,0
9757,0
9758,1
9759,1
9760,4
9761,7
9762,1
9763,1
9764,5
9765,2
9766,7
9767,1
9768,1
9769,7
9770,1
9771,6
9772,6
9773,5
9774,7
9775,4
9776,1
9777,0
9778,7
9779,7
9780,1
9781,0
9782,4
9783,1
9784,1
9785,6
9786,4
9787,4
9788,1
9789,1
9790,1
9791,4
9792,1
9793,4
9794,1
9795,0
9796,6
9797,2
9798,0
9799,1
9800,1
9801,5
9802,1
9803,1
9804,7
9805,7
9806,1
9807,1
9808,1
9809,1
9810,7
9811,4
9812,1
9813,6
9814,0
9815,4
9816,1
9817,1
9818,1
9819,0
9820,1
9821,7
9822,1
9823,6
9824,6
9825,1
9826,4
9827,1
9828,1
9829,0
9830,1
9831,1
9832,1
9833,7
9834,6
9835,7
9836,3
9837,6
9838,1
9839,1
9840,1
9841,1
9842,1
9843,6
9844,4
9845,1
9846,1
9847,5
9848,4
9849,1
9850,5
9851,4
9852,6
9853,1
9854,0
9855,1
9856,1
9857,7
9858,1
9859,6
9860,4
9861,4
9862,1
9863,1
9864,7
9865,1
9866,5
9867,7
9868,1
9869,1
9870,1
9871,1
9872,1
9873,1
9874,7
9875,1
9876,1
9877,6
9878,1
9879,7
9880,4
9881,7
9882,1
9883,7
9884,1
9885,1
9886,1
9887,4
9888,1
9889,0
9890,1
9891,1
9892,2
9893,1
9894,1
9895,7
9896,1
9897,7
9898,6
9899,0
9900,1
9901,4
9902,4
9903,1
9904,1
9905,6
9906,0
9907,1
9908,1
9909,4
9910,0
9911,4
9912,4
9913,1
9914,1
9915,0
9916,0
9917,5
9918,1
9919,4
9920,1
9921,1
9922,4
9923,1
9924,0
9925,1
9926,4
9927,2
9928,7
9929,6
9930,4
9931,1
9932,1
9933,7
9934,3
9935,2
9936,5
9937,0
9938,6
9939,1
9940,1
9941,1
9942,7
9943,0
9944,1
9945,1
9946,1
9947,7
9948,1
9949,4
9950,1
9951,1
9952,0
9953,0
9954,1
9955,7
9956,4
9957,5
9958,0
9959,7
9960,5
9961,4
9962,4
9963,7
9964,1
9965,7
9966,0
9967,6
9968,6
9969,6
9970,5
9971,1
9972,6
9973,1
9974,1
9975,0
9976,7
9977,6
9978,7
9979,4
9980,0
9981,1
9982,1
9983,1
9984,5
9985,5
9986,1
9987,4
9988,7
9989,1
9990,6
9991,1
9992,5
9993,1
9994,4
9995,5
9996,5
9997,4
9998,1
9999,4
